docid,language,num_cells,num_code_cells,num_md_cells,len_md_text
NB_275a3c0f3a6d14ccec2c4f6f2c615f5f263279707c4bb526bb6813f3356ab690,python,4,3,1,1
NB_c155d931d271eda500beafb47306753e4dacd11730c0ce7cb5bb64fee2d9e59f,python,37,13,24,294
NB_7742b9274071118482262fad3da2cd00ecb731519a31b191e3c4318329d68605,python,8,8,0,0
NB_325bc1f94cf5636450899a35e70fd6f7b7d2b5b428989f18fed4f51a2073be5b,python,55,51,4,4
NB_291f67246844439615ab693a01cece341a13b301181cd6e5eae373b9edbae51d,python,50,46,4,12
NB_ccf51877e43ed16fceea4d1455e66a3581e07cec31779b416b8cc3161950d618,python,12,12,0,0
NB_c3c34bb048711962cc05e497c7119617abcf1faa0f4bd9a43b0f453421379001,python,20,15,5,5
NB_33b656f0f08c03ee21db9c9f09ae5bddae26a34dc305af0f25c0218db94ab5d8,python,41,36,5,5
NB_caf2dcb079f6cdccb9c8d55a62df047c9f943cee285809be8c45fd96e8d97bb1,python,51,49,2,5
NB_a444815474a1bd1b0ac9c39ea612211de0cd8b15c7b12088184123d8e437c37d,python,34,14,20,49
NB_1639342485b59ab80f5a832a6360bcf4f1b8941220b987fe03d611e7dfdd3c57,python,31,14,17,212
NB_953dad939d666798ede17b08f8d757f12ae0ed1eed3ad55629443469c75717d3,python,11,6,5,5
NB_35757d5a2e32e0504173da0a95b75cfee616eba06f8f6db6da8c9355df501fd6,python,25,11,14,40
NB_7f8076f83fb312914199cd3ebb01b7357db2f2962908c24cf366e9be4b71bed7,python,59,33,26,37
NB_55f108981448614c46d5dbdc8bc4525a0a3ca44731d38cae4a4be8c47ae1cd8c,python,44,33,11,11
NB_64b3788afb258d41ac226937cfa9f90333d09bcd0d88beeb42680d28cf0d943a,python,29,17,12,12
NB_e6a684ccfb3fc47d6d284c173df310919b3acdf9892081f17e36d4451d1ad105,python,41,22,19,120
NB_b8c239f7ff620f8cfe4172270426232370ae777023b93e0c3777065f13428ecc,python,24,24,0,0
NB_1e02d2a73a53bfde92f737f331723326530e4f78c729957ca6d9ab63a0cfe79e,python,16,12,4,6
NB_107c308f275e151724b3716575278ad642f5d669e10e55c182fca09a14dd9b09,others,49,42,7,15
NB_96e45f1e56bfe66011710f40bcb40de7faec2d21fea16dbf7d0d0d54bfb976e4,python,36,30,6,19
NB_a7bcb41e8edc0756217a60a9899e15a6fab32d20843ceabd961b7b070d44964d,python,56,52,4,4
NB_9e3b0624705eb2229ded278db4a16ba831412077485f56ee8e5629a6c5293470,python,41,22,19,120
NB_3c89438118cc06f32dba6badfea7e6b05733df0fd3803848cae1dfab6cc0aca1,python,575,288,287,287
NB_1621d32e2e2b81fb207a3dc269604428718bdcc35b9ba9f324e85c49854143ff,python,16,16,0,0
NB_e9487188a7b18f2c65eef5b1286178683099ae18d07c2782089f82a60381f15e,python,5,2,3,25
NB_3d8fcf3e2f4417528e2e88790ac97838a753c005cce1a3d6d9e20010a9cd270b,python,150,142,8,29
NB_c16f5eef74dbbbb15ca581df2831612993591c1ea4aed96728cc50dfffcf686d,python,25,1,24,62
NB_20ca8b97922013a0bb8aa3c9ecd4e3a7c9854e53e3b63f9ca0046982c1037c7a,python,13,13,0,0
NB_b36aabc7ff26adb52b75f00b8da5321ccca19cf1a72cdcefa91bd4acfb1fcc50,others,0,0,0,0
NB_268f5378d7cc1086f98f9632cdbcde2157246dd782feaf596dbe2f65cfe2db79,python,79,59,20,20
NB_93844bd680c1954a3c2f9c756857f48fb42798396279ca1697f03f3b60d19667,others,118,109,9,10
NB_57fef20bdf8dc7fb4ab707816200be4e77adf4986253360768e1859260eb26f1,python,15,8,7,8
NB_ec3031ef31daa174fcc1cc1132baa13d8c9222ffd6bb029c9e445e84977f0dfc,python,50,40,10,14
NB_7502bc75a9832037f45d0464440af9ca2422bd47faa12f08094cfdde59476414,python,6,6,0,0
NB_26a86c62dbc798128d116240210a7b62ac3cb4084122f53edde0fb0ae03a73b2,python,44,24,20,36
NB_79277ca21e09ce521783dbecde27b43afc2c9e2ee25c1bcea9233d5b98c3366d,python,28,17,11,14
NB_ad1a88c419d6394f7bcb82ce644e098a9c317d246f403fa75b5226d3cd68fa2e,python,10,10,0,0
NB_f7482379570db1a4e6e51662b8df3c8ed084835ab32a0b6f5ee3303ae15e4431,python,7,7,0,0
NB_8e927648d61dd961fefa86377ee09e15b61387bb544972206cc1a9a7638209d6,python,33,19,14,165
NB_603365be2fefaf2612be05577608494f8f37535f0cd4a547aab1cea724e3f210,python,3,2,1,31
NB_d816801516b1b009bf241a56a47551157149f7eaedd3560bf879a99294e13c91,python,71,45,26,52
NB_f429ee83cef1ab9ae5e58f25d1c61067cc9fe39458817a9747e683c075032dcd,python,9,9,0,0
NB_f018e9918ac01a7bc21f6208521d0b6b9d4aa298ab538ee7b54665a81082c9d7,R,34,16,18,62
NB_3aa8b684a5ada14e49cac19737e8d4984e1483984e81f791f17bf88dcdab340d,python,11,9,2,2
NB_89a7bdbc2e321756f75488e05ef7191d3408a4026ab307096afeac1acb269468,others,44,29,15,21
NB_bb2fef6ca2750389f6d2e40bb0f8dfc5198e8f3545730b07b978ebc7215d9f24,others,21,11,10,10
NB_cc40479a0971a10e92becd72e1015bb1bf0684b4d2647e04b55ed03a3d9ea94c,python,6,6,0,0
NB_c68bdce06196d5be44c1063ae64d2a92cd84f868fc9c9fcad99a97f373e21380,python,12,6,6,6
NB_6a3afee337fab6ddb3869918e0481a400e3673a8bebd3079af431992b4b38d7e,python,7,7,0,0
NB_89c310aeb215833687adb2328667d59bfafde268f62f0ec965fdb54ce92dabf0,python,2,2,0,0
NB_abb874fe3ba5ad47493de3892259e8ec41b9e8e6712b8cec0786a23517fcd346,python,10,4,6,17
NB_e80e52478cafa0a4b0cb56b8808707f0c07d98b152eb5b0b1172c16eb83cacbe,python,68,31,37,76
NB_afbb4a904baca27382eb41f3db7b6d92f7dd88f10868726236696ea9323bfeb7,python,21,16,5,5
NB_5dde9f4eb8e0704dbcc774fa77c89dafb4a35a2cc4c4a0b3d9d11d55b73781f6,python,17,17,0,0
NB_410fd3035b7c46299123a4cfb9ce5cfd4ae04961fb12afa836deeefe2ca8c73c,python,19,19,0,0
NB_0324029dd0eb3ab0e9c86b629532e05965045a5f69fe3238b2a6e4b710936d5c,python,60,31,29,81
NB_235acf993b962c3fac4b69bdf9cf043d93d0f41b67afcc319b7f0169af9a3965,python,8,7,1,1
NB_28f31e5a3d7e1abe26da5d3ce12c96743691ee99bacabd694fc4bf6720bb9372,python,16,7,9,124
NB_2a35392c41a6b3a68d23faf35a961765b386d88a9d214c99f24e6956a610dcda,others,2,2,0,0
NB_3853a33b7f8d65915f6ff4a3ed74b8d645447c5a6dbe6bf7cbeb33f1018bda2c,python,19,16,3,3
NB_b49b44662c3bbe4242439becfe886700305bfa2168aefe777179a0101bc2dc34,python,38,33,5,5
NB_ad5ee99e6da8b34b86c87b7ba75c046b5ced13a38e5078bbcac6228afe8ffd06,python,6,5,1,1
NB_ad631d970d429cde8ab182f61a38a5abf7844fbdf763fd55151a5d1f6b5ae84b,python,3,2,1,1
NB_ffd58b50807b4506a2cb1914490c5caaa9f708987d3a5ed037c9afefc161e5b8,python,12,12,0,0
NB_998c37e6a49791984a5164e5af1e3d1d9b1885f982afec23e81041b949bfe96f,python,11,7,4,4
NB_13d04d07134b5904a0902d425e6e28a29c66a688e639e930097dafc41603f6e3,python,10,9,1,2
NB_2e1cf94d6a6128d73367a3d83aa827fa1c0e11582478b2b6184ec72b0863c515,python,87,47,40,51
NB_73fafa6e53f09955a9b9fc958d789aaded34c5d7868602a6f4e75c49fe880797,python,3,3,0,0
NB_430913a0048c210a910e07e7b3f990d117bca040d61b04868b210a5db9a71dd5,python,46,25,21,273
NB_aa480589ea76ffc7a8780eb9c2651890745965d3682802e4b237bc12a47a70e1,R,36,26,10,12
NB_b723d09b9c8918b8218987d0d7dbbe037ec3a5dccfe7b50c7f038fc644cd5662,python,4,4,0,0
NB_ad986f76026c65a2bc8dea001f61492914a96959d9548116c8a5feb3f6e3ccb7,python,19,14,5,6
NB_c4ff2e73fb7d50b624bcafd3ecd38476d81c75c4a0193c602d35dc2d59d96274,others,18,14,4,4
NB_a2a9e7ecccd4cefb0a321b1f83f5ba6f6e0bd28732694cfc2c9f9624393bb613,python,24,21,3,3
NB_604bb188df5e56f622be31baa0229bf7a73a8380076ac8a78920ab3674bef0e0,python,6,6,0,0
NB_781f4a0df222401f934c0acdaf31b32bd96355666447ce1542291ab1127ed0b0,others,9,9,0,0
NB_7a9ca93386fa03adc17270c909953e5742e364c549b8a9a407352fb490fbc46b,python,57,40,17,23
NB_42dbc306809d01f9e47e2c60051b089955d0e9b0c7b6176dc6158b40e7121cf7,python,20,20,0,0
NB_87c2459bd447ca1ef613a2828aea9efb809d38415785e20d25007e6630a72a22,python,51,40,11,22
NB_6e312015e726ad5b0a2eb07d42abd7b8c0b4222b020cf3bd5adec31ac926b311,python,28,16,12,108
NB_be13e37190242912a684a46bf7e6dd4a27d73778fb696847f37a9f4c5902eac6,python,31,17,14,104
NB_66b84ec768d59e719c82d081e59955818ac6ac4a62e22ddadef9564360ca21c5,python,23,12,11,13
NB_117bb54e77c56f84b70b0ff7fffc77c4f911229189457a2eff1da9c4ae402595,python,4,2,2,13
NB_aa7463d5e4b9a1ff406694e43ae2ea71f2adfab8fa46d08c9e2acc3d32afa402,python,33,16,17,106
NB_5e5c6f33c15b1aa67ac682b1068f797cbd6020f123f4fb3da078546059a82fda,python,26,18,8,8
NB_7fe87476d07f80026e6e059216f3a625973d20bc6ecd29dea8cf01274f8b1c23,python,17,6,11,29
NB_5c4534325bd70166e59b9e1bf635072025e4ef836479522809c283869a8c9917,python,116,72,44,303
NB_aa3d81eff16a61f500d51b71f70cd3c10eb3cc3e9aafb02d91156657e12b42c2,python,23,16,7,9
NB_f36d228fa232b1702e56644290dc565f9def47fa6ee5ca8555321bf3f0c05df9,python,6,5,1,1
NB_a899354727ec2fdf5c19bff2385fec73453bf7ceca6c0f491343887fe10165a7,python,76,46,30,46
NB_02c4f2d1ec8e265e89d21420bc4207faf63de47f892418cc2ea10efbc4843b59,python,53,40,13,15
NB_49987b4df5e99f37189b2159fec08fca7a1f6045ed7ff654133a7961650ea9cd,python,30,14,16,235
NB_c3649f8a9c1918ad2f906cd820b13eb71c88dc786836fe3f0bbe075d891f522f,python,10,7,3,3
NB_0b6a4e1282b37e63e68508051e5d06f556e86e0aca4994d699588afce0e1f4cf,python,38,21,17,42
NB_cc07eb76d3b77b1d6888de52e33a1a560939956d6db4134fbd436a761cbe2e45,python,16,8,8,15
NB_fe5b91cf708c7f263e1fb7f58e9667e80b487713cafdfec41a5b7543ed18452b,python,27,27,0,0
NB_b34f62a0aefde9ab7cbe6fd30004538b3ac82beca9c290133c9020f5b75ae591,python,3,3,0,0
NB_892b487ff80bb7ebb4c864d9cd58f5682433f3cdfe1a147d505a01d8319d2a4f,others,7,7,0,0
NB_175147def5323deb37d746344a06bfc3f4766b00ebc05afa69fa73764d6a7724,python,28,27,1,1
NB_a10570f7ac5a189853c2d556cd70e1561cb359ddf97a5efc08caceb98ca060e7,others,11,4,7,148
NB_81e9ed616c2bd1eabe87b39952030b15d5ad12e89725b9819ecfd72a00bc7822,python,5,5,0,0
NB_d4a84fa20c0fd800750668b27fe6856253d213abbfa1a3a214797ad8a3a4063f,python,45,18,27,82
NB_e3e73df0fffa464be8091e93a4c2d049609d28f7d41ab8f549a8ef7e537d4a07,python,4,4,0,0
NB_99f584e5c02fc68b037d6a50f0fb3fac3fccc642264a4c1f77fc094cb196d4ce,python,2,2,0,0
NB_25cefa2808d5283e175adb6a39bee09f4d1623f51649e40d490b95c2ab68f670,python,38,38,0,0
NB_e383c2463989c9780f4e98a246ba9e67acd64f6285f44cc52a3c3b43ae73c0ad,python,27,13,14,59
NB_0c81d84f1859a33c39c725778dda57e1c19bcd9ac667df6964f4eb5e8f33c495,python,52,37,15,18
NB_773bb867618965ce4bfa2fcdcce117b4d7c55e853c3e6cec5866ea7558d14e99,python,59,15,44,318
NB_9c3ad9a64aca5b00c4188eb262e84fc84d3855c8425433905952d362608c8482,python,11,10,1,3
NB_75afab2d7511f6d2bd30a4b237749c8ecea590b289f15d49b2e26f72aa1f19da,others,121,112,9,10
NB_d8f27bfd95fff578b1f0c02c1a81153dec7a6d3b4d88f1bff3b72add2f9a90b4,python,11,11,0,0
NB_cef698bf7d3da779d5810d4267ba79ddb290002ac783dc87f6b90c6c103bb701,python,48,33,15,15
NB_e212c36b23735e2f98d7d7233dfb1a9cc91a2db7801331da3bae9d697c4c0a79,python,5,3,2,15
NB_6867d2cfcb6e914b612a83ab79aca07cdedf93d9854f88135a449abb3d728a94,python,10,10,0,0
NB_952c4df26b45025573bbe5f060b8e30e5c1cd12b301757b4f0ebeed2d0e3cdfa,python,12,12,0,0
NB_068fc649e7921d73fb119c0bd5b038420a52278b2fe115694728340538fda9f9,python,3,1,2,108
NB_c6db0c7c9f28c073ba24effcc673ef3736b13f507202bf37ae61f95e153b85c5,python,19,15,4,18
NB_b7825ca090c1993624f1fd457b50f2288a0a1ab297ff0878b621ce823ee2093b,python,1,1,0,0
NB_da7a4b2d73b52f4cd88a75af88623cdd4a467e685a9f283f8bac28f7e2aaeca9,python,50,21,29,186
NB_cc46751873df776562d7fe5debdec661fb07b057e8e91a51b9e6bc38e824e737,python,9,9,0,0
NB_1e6724cd7fc5cee357935d7d0aa597656f4f2abb1572266fc6c3d3a37358ad86,python,25,12,13,59
NB_b3089ad857fc6587622f6134c5ea8c56c5e35d7f63889903eec46efea83705f5,python,12,12,0,0
NB_76b8ff4a60c2b14012032787f3954c5324d03c30b0a791a9ea91b6738510f457,python,108,108,0,0
NB_50d36a3f3f234f825f4a76f4d19060f5da78dc143f4e450655cd149f8f7a7c63,python,8,8,0,0
NB_d0da4327042f08d86d4681442387f0523e93446b9a18cf174a4756a77fbff1d7,python,14,14,0,0
NB_4ac21a5b14d5a32beefaa9add0e2b7e81135bbe5726f3c610737c4904b195c48,python,27,13,14,59
NB_5c60e5ea884e60219d97952e6941c33618c6c296f9301c4b381aaf5334da43e6,python,3,2,1,5
NB_316d156ad6d845daeb6464c88fa560130fa9b0ee8210e8e9e1e957eda96a1600,python,9,7,2,2
NB_e7d5e192389cc00fe3f3c13c15737be4ee700f7e8d0d19add00a3956c380f6a3,python,20,20,0,0
NB_48761f8ba02162987a742c064b8787056dc8430c8912794c2d5018cd831f5c5a,python,13,6,7,7
NB_e4c7edbc37da477cf7d9c18e9e5b08ad3fa4e28da0597daf384a506ee7011bcb,python,52,39,13,41
NB_c1d4a7e711a399dba99ee42c92eb1b6af94666d662f5012fbffb1c02ee6b6690,python,6,6,0,0
NB_8a8f7e2aad2dc3ebcc334b2befbd026b0c393be5e48224058b04f9bcf8301d0a,python,13,9,4,4
NB_c4253c07f7e06376d3c614b9ae7951a4758fb63e64cb4c1859aa4b47cf44cede,others,94,55,39,44
NB_a4b118af38054f1841b8ee872528c3267c6a034525232289a62e27784931ec6a,python,62,41,21,29
NB_2a885abb9af40be4d2db5684a6185fba90eaf52d0f2c9c9bb4be3dd7261c4731,python,12,6,6,33
NB_b52ef9f06405533c3c52a5396df3264f39914b6e02306e1d27472e02aaa0a0ef,python,26,14,12,69
NB_c2e835c2f0186dbb1339430206d493c329f0e1c76c9cfc6cdc0cebb5a764c729,python,15,15,0,0
NB_2fe8948024756cabd39055d3181a9768dc1170938c25398880d58091e7c86f76,python,60,60,0,0
NB_aee3e3706c96379a5acf45bb7a604dea1fd32dae83d594a67f510f0628839d43,python,70,62,8,35
NB_0cb1a6a0e7b1032de92d6c51146425cec6c65519d5ff5374d912f6b6a3527243,others,23,21,2,2
NB_709d43223a809b932db66240ad264f21bd7b71f57480b6243f0a683ba8b05a77,python,8,8,0,0
NB_2cb8e7dd75f84b207d20cf26f63f2a40f494baed34d46ed63577615d06b3bb1f,python,39,28,11,15
NB_e58efb51d613bd2d3d30378b2a3cc68e7b18e5e17fe11cc7f146aa2dfb8b482b,python,78,65,13,13
NB_48695757d51a20c49bd5c17cee31564e9ce123e7de82e3ceba2e3481a20ee83e,python,8,7,1,5
NB_1825ee92757a509da932c8045c317d1ad8cd3eed4f573b52b5497ad052c03979,python,7,7,0,0
NB_9849a03d9e763acaf50e6c9752991906c420fe883a9cba04403b439a0fc3bdca,python,26,15,11,33
NB_bf8716686697b792430345446e40203f6df3d6b5dc77d1981b2fad59f152be49,python,69,29,40,287
NB_7d4f5235bfd1f799872bbef8b70e87e85c3e30ee79ab7984389bf0a2daccd3d1,python,37,33,4,7
NB_39148f4321352b51bf43f0feeb1199f9b1fec1ce3d43267d807a22b2236e7ab5,others,68,58,10,58
NB_b782ce0993f5c49ab4e875fd7085764e5a4d89d4078c06512d6067cd4e5127e5,python,43,21,22,109
NB_e9931ec04f45c8c0cb463988d3d987f9888af87638ec47c59f90ff9f9a7762ba,python,24,19,5,5
NB_5ebf44561ac25f644f82f477c81eb39b7ba9d1bc1f032dec08e6221c1aebc8f6,python,30,28,2,2
NB_2bbd768ff253628c8c4422b33b06076c92b6f4a28ce9783875778926e380334c,python,6,0,6,116
NB_cc0ad2c558b7d7aed81cdf5712591e98339cea1f0e3db8fb0ccc2800bc5fbe21,python,12,12,0,0
NB_c2f7d01d922b917f0cac0500bb8cacc78304b9b7aec0b481dfff2dc814b46a31,python,21,14,7,53
NB_8a6228974cbb61d734c0f63f161ebe8385b8d9306a546486c4d1ec0c0859af75,python,12,11,1,1
NB_b880c17ddb7db5f7d5c9e684cce55801b2cea7b3792ed80b8141ba121d2ac6b6,python,12,12,0,0
NB_cf17629c04b8ebb11d742cc2172304b6e9d34bcdced5d644541f4b22bccd8979,python,12,7,5,47
NB_fb4931c51d49133e300653eb2316c52e6af5f8a4f869ef3ce6d8e649890e2355,R,15,6,9,10
NB_391e4e62d20771e7b000bfc988d55c01ef1d92f64ff183d3411c9ed844883b27,python,42,30,12,14
NB_3a33c54da3a8de8580e35c4310927c429592261aa43296a344604f2a09adf83e,others,0,0,0,0
NB_19fc1b49279f947450bdc9d676352c1164de925020167dc0d4bae458f5edd017,python,42,25,17,20
NB_9ef4fb11f8b95b21aa3f0bb1418830438b12961478ff221832bb7317df7f72b7,julia,47,38,9,10
NB_bbbc55f7fde486559bef30eb0dc4d9444fc6847fbeb02500f74784edda95efeb,python,7,7,0,0
NB_d19127bb7a93a9f51243f961b7d0efcbe43a896f9e5ff7e917f6a94c3999a758,python,17,11,6,8
NB_406667f14557174d5cf07226feb122c8aec5cd2fee6c968659dede37637cf0dd,python,13,7,6,31
NB_89a19594f6d970b9cd40b0eabc64ea2b6ab61cf3aece0483e0844a4dff28171a,python,21,3,18,178
NB_312c3f24350dc6534a61cba168bb5c5ba6f2555efcb0ea75f7890e8202599da6,python,12,12,0,0
NB_fc1ca6a74f9bda1ed57cbeb5a4499fee6d4a4cda09087edcb0f054d16cd45f70,python,18,11,7,9
NB_fff9000020d470775e46e4339507834c5ab00be1c81de56f140303f60c643a66,python,52,24,28,158
NB_68730e9eab8f53a24f73e8492de1567f5a482f0e2b9062b940d44614b79454ef,python,35,26,9,10
NB_192bf6b686947a357b13e8d24345cbadf02dbcd001e1cc31f3af4b3cd093d2dd,python,87,67,20,28
NB_da89f540cc42ef6f4efa0ca971869fd05b5e05f23d09f731606068df629bef63,python,10,9,1,1
NB_06b646747bf2307f187dd871bbdf7787a95a3e8d0f824545e512fa42e7f4ba46,python,31,22,9,9
NB_e4b789717ca875bc34406e54b2714bd746ba14f197c8d1d31a32babf3fcd7ce8,python,36,17,19,153
NB_318180f97c666f9bf22cf6d157deafcfce6ce4680ebb59b51b398040d34a0980,others,54,24,30,149
NB_4dfc8da22ec278cdb0d177272704012b5cc292817aaa0311c3d7b13cc6279106,python,11,9,2,2
NB_77ba73191f865cfbce8fde8880e452ec4fc713c2d21f0fe9b7793a844f56b135,python,38,34,4,4
NB_5d5d563fdc0b206100341b5169c206ed18bcae7c1cfaf7d921ca3ecfc29f550f,python,5,5,0,0
NB_1df26397ceb45cce636d2e1f6bb1f05daee48106e07e04e2f92258bb02fa194c,python,19,8,11,81
NB_0e2c4638e7b1517b0926767556555cde873dd7db2a80ee7ccd504f3de4a76485,python,18,9,9,14
NB_482f624ec0c9b5579651f6c858dda664b08cc985e3d536ae4c8385cb1e32366d,python,8,8,0,0
NB_536d9e1f1c5868eb96848df2500f05c573053f8b30a11dbc66b321e52e43f07c,python,40,26,14,75
NB_7217e22be38cc136d7d359d8628ae5455209ef1622ae66abb9fc9d60203743be,python,168,153,15,15
NB_5c6670a151897e58f29c0204721c44d4cbc1925ff997e7c4c758303dc67a3860,python,37,32,5,5
NB_557ef9f6abbfa39b6cfaf4957afb3a00358ae7d27a5d5637529dd558a681ef55,python,51,22,29,131
NB_ebcec2a943a291d3614f87ffbb086ce97fdc2cb80375e322ca44f79adeb050af,python,11,9,2,2
NB_2216d92eea1df3363117f0d011e686bb80b6e1ef32c308442c971a5b1b9cdd9d,python,2,2,0,0
NB_4e1fc2b4a95798382403d2a9806a577af433ea84c51c3d31b9e24a60041a0680,python,10,10,0,0
NB_bc28ccc8e23300a527775ac371a35d8be2a999dc4235a0541c8cc69a1dcf3367,python,30,18,12,115
NB_153e1a118c3718fe09ff31243c51f78e8400884aaacaafbe874d81b0f0d28711,python,38,19,19,118
NB_1179b7a0f8326f4f5b677b6b2afba10a8fb6de592c25cdfb5782a955a2dfe34d,others,75,42,33,39
NB_b4dcb6fbd6674614e9f3c6adf245624f58b02a50e541be5897682fc5f813f646,python,18,10,8,31
NB_b319426e94636a112d2ea13e2d274c33e3a5ff9d41c21060c7f5bd932d446021,python,45,27,18,35
NB_52cee72420a026290816f6cc50293822411b4ec37cad5ca519e34a3aa0adc513,python,5,2,3,5
NB_c49f020d5b0c3ee94deee32b0d66832a70ca80dbf9103bf1c343dff78b9389aa,python,28,23,5,5
NB_e89645b6d25982632e675eea4998c875b3e2da1f096cc4bb0e93c8b673abc2a5,python,7,7,0,0
NB_bfde415581b34cbdc5fad98ec0b4d1c114096f74daefd1caccf67c0ccb6451a6,python,4,4,0,0
NB_50a8ef2a736d7f18b0095ed7fab42d0259ddc706aa05110d7404f5db55145321,python,21,11,10,20
NB_65eac4c95f32d673acace8f86ff1c8be932ec00332691e85119532206f9ac41c,others,17,16,1,1
NB_39dd30a2dadbcc1871adb92802411cb3016bed700c803ab1a3d5544a186533dc,python,117,74,43,64
NB_8aaf92e1e109214ae0358a845f5570f8227ec8c56718caf05095e99ef2a3bea4,python,2,2,0,0
NB_de12a68ee5e723021dd79684588207c9402b86f2fe04e8f782d12ff58cb2b3b5,python,19,11,8,34
NB_9f1f9db5c4ed13cdeb10ee7d7cca4261b0afb44b9853799362a70a6e395aa384,python,80,51,29,37
NB_0cb86351de4105a6014745db5fd7d71650746faffb7bc477bfe48024b4bdc3a2,python,6,6,0,0
NB_7ccf15d01ff12a9e32d30d704d3a60e2894578960d9f05b252c33ace061f4e57,python,14,6,8,77
NB_9f299a2ab1eacd9855a6340821262f8e9aa6a8f83ff759a145ad442a61a26cec,python,24,14,10,10
NB_93f236ce39eec6b2ba811da1e9381a7cbfcec80f4ca4dcad26ce39235c027c5c,python,29,16,13,105
NB_1045fa3566d7e78b6aa1b3a7223558c9295f5c4a22c6d81f6e5dc79c369a1a6c,python,258,256,2,2
NB_686b017c5c20df9b45e4dc0819d7ef432e25cdc926f1a1e73b18f498d90de1b7,python,17,9,8,44
NB_e20399e1eb10dbc9cbe82baaa306a57d4ac6fba4a4079acfa21636b1603bbf3b,others,19,18,1,1
NB_d098d7af3d254276e0303012d205b1ef720d4b5b596c8a2823046b6217fb5946,python,37,33,4,7
NB_563397575b8d489b92ef1e67ec6246c4a68b151df15af171adf1fcea2de31476,python,27,20,7,10
NB_f5dd51bd927625513dad6239e0bf1648b5193d5c64fd64eb009770a0cd1d9f25,python,30,19,11,11
NB_fff15487b031854ae7873241234333834b936dcc077a1274fb2ecdc869b8c264,python,13,6,7,48
NB_dcfe78ac8f38b5fb2d96154541cee43e71c203a7aa6028788144f244d87e79c2,python,57,46,11,13
NB_e667b036493be2647f888836f046eaa265bac8757d989a37aed421caedf5d900,python,9,5,4,6
NB_5b8b99b44d9d577805b824debeeb6da32f90bdf147c89379a977fefb9f5adde3,python,5,5,0,0
NB_0087bbf7ccaf26322170005a7fc653339d1427efb31fa33aa0ad9b08d9e49bf1,python,26,26,0,0
NB_c52f864486c9a52ec863fa4ee74d144013f4bb44ad95733ff180029202d2374c,python,25,11,14,395
NB_47a6542f74cf3e2db872aa11cc96090b75b9c06cbed8e77f261cb08c7f505d60,python,13,7,6,28
NB_6b799914f23dc17dbc0d140276bf639e60bd341584f44ca084ca0aa0a0569a08,others,34,19,15,28
NB_bd54a7593715ebc28e4b0cc940b45d562acc840649b44c30a6150eabb6522618,python,11,11,0,0
NB_22c69374e529fe043aa69f471bb74d8f3aa4c4f8291418eba99bae606fdcd6aa,others,0,0,0,0
NB_42c99df86cedc7750998868d0aba2a263920ad851d673afd004bf63907ecfa0b,python,39,28,11,11
NB_62c7375d98c388b9630634f040602048d0016cb777a3a7017492a9c727c5010a,python,18,18,0,0
NB_d91556ef99959687112ac8578d0fcc20bc15d95c7afdc4b24a11f2fcc09c10cc,python,72,72,0,0
NB_42d82f113b417dd0f3ec8a7772f1f2731172c6c7279a90e2a572d2ce52825413,python,20,11,9,59
NB_1d2ae8cb4bac7b40fa0893a1bb141e6c495fb8cb64672f3638d0a10cf57e7b00,python,39,24,15,30
NB_9f3eb3b3c78f8e1667090e9315f2c1cab8ad94faf77d44c2f96c2ad8950e7bc7,python,12,7,5,23
NB_d2d39a9e78c519e83e9987665c88ea1683115596de0e40f5e5618a5630acfd95,python,24,13,11,21
NB_a6fec78abfdc128e111ee7d1961f4c45acfed5fb25c1b89c690d93418182f99d,python,45,19,26,355
NB_e8ca513cb1ff688c67c0b6cd53d0a10ee79b782bb8eea3919dd7b73ec4f65c15,python,27,27,0,0
NB_e0f2bd22251bf9d6daeba1cc2c3dd3ead9b1590418e487b6460c4948583de5ff,python,14,6,8,11
NB_b03c56f77b4640262f685625ad6ed0da5c233cffcc5e9abf3df3f717e05409dc,python,12,12,0,0
NB_c71b3eef2377583ae44d11b4158b4a02d77571d74e280b275f877eecd4eb4f24,python,32,16,16,104
NB_7c17303cee8fcd3b95d063aca775830afc76df9182f443a2084d5645f7843981,python,56,54,2,2
NB_3c8e02a138114765bccb93e1687f93ae3a4eac7cde3f1ce24db274bffd38c158,python,60,49,11,37
NB_67506f52951aecc2cebaf8692f5cc20a192660239f812d51c1276b0c402a8b2a,others,64,53,11,23
NB_6be930469a3038c8f28e5579960a54a3cddc08a3774c1ba45c8d86a4fe771b5f,python,2,2,0,0
NB_b9e99a5f65e934d94a1561fab25166064ea85fad68cfd127891fab98839ab01e,python,71,62,9,12
NB_c30d16d4d6cc8718141e4ec4969ff1ae4079f84a526b8f71fc0bfbd28bb50775,python,2,2,0,0
NB_f82d7c55e1eb2864e37d0fb7a003ec10e5cf72ec734858c20758cde8a6b7a635,python,13,7,6,24
NB_b36fb67073520defa517569bc5707ecb7e327e3bae3851d561a6eaffb98e2aca,python,25,13,12,39
NB_7d15accd8ab5835effdc23e3467139f8f091a2bc6dc0f1999316e0a2b624ebf3,python,55,53,2,2
NB_ea9c0a7b8a8c1d91dd859ce46f01b55e60d31ad5d68136389e71ef12fa3c51ac,python,61,60,1,1
NB_a9d1614c9842ce8ddf2f752aa2b42058a96a97db6282591a4d21d164efc3463d,python,9,5,4,4
NB_ddb2768f8e1d9ac848dbbd34b0071a0b5dee00149c6d14832934a3be95df521c,python,21,12,9,110
